MONTH2,ANA,BJC,CER,CHE,CIG,COO,CRA,CSO,DID,FEC,FRE,FRJ,FSF,LND,PTW,RFJ,SDR,SNA,TBR,TNA,TPA,TTI,BER,OAT,SOA,BAT,GRO,SHA,FRD
73,.916275183532523,.917940122088887,.930486166175496,.924660312840412,.882277279873067,.930743184746091,.881869400010758,.890074882007990,.979744460085361,.934099302223783,.917725511745359,.933403161705079,.918690459071834,.908632099184502,.982113958834667,.795000264858271,1.00950928026721,.949214160530724,.887129256336228,.915576851470281,.946922664801502,.855792868759623,.955843217611841,.964946978568867,.985889520850057,.917255778628811,.881379464352377,,.935738669628528
74,.891623649185884,.904762531401801,.983892222402059,1.39566941597557,.883359596574149,.917461378397084,.862806102921108,.879459456663570,.925579126911972,.953274872727771,.825534968478835,.870338685949373,.970241306680369,.969087657329097,.988445813024189,.791519468996097,1.01722536830746,.938070263777661,.908508191465055,.948423944873248,.932454160956246,1.02664824171325,.930147952010719,.902522392681331,.993299622998136,.916036919268001,.903012011572355,,.920709798935743
75,.908531990038239,.920695821603654,.963079326720805,.877616689956015,.883563552254393,.915525992179875,.849236386287281,.926537124243208,.897319542897181,.954934997676006,.874408695453457,.872913314005126,.953235671145277,.953016671584832,.974498303445561,.799103811976485,1.02419641688732,.856286260150962,.888734306429413,.911822675479048,.967195684298763,.681431411971625,.938143675941417,.957904687781052,.977017721234188,.943461004607104,.910577132576441,,.979619564080126
76,.910225827787763,.847466492534450,.998246692873013,.881557803759192,.883663295832046,.893345700367840,.851097754501851,.902903164841573,.947230545284164,1.00435583059800,.688809157393530,.907020929177246,.931640256948388,.943000113171647,.949883997569076,.810265609465642,.963743422844692,.894808530353551,.934666509549980,.841862437766939,.965712761920264,.941255898480878,.960385899131055,.773724309958271,.968290469827837,.915682244398859,.887881394701487,,.827334722948255
77,.857882549408681,.928683639757564,.929196277630364,.896184022928237,.883359036539973,.881312449767195,.857593548108841,.938099049182469,.960298019240896,.993743316397788,.860070184156062,.838964181110061,.931441024787229,1.02615104926249,.966626580709331,.853654632342955,.969616087053289,.959732167320913,.855888791421391,.934460161989826,.956635054843460,.975260393243306,1.01258238685319,.920310254771815,.969643922046461,.921966534386909,.918773023346249,.913441317267180,.901950211745555
78,.901447280708455,.919661039325417,.903687963171070,.922532253817977,.883817431018032,.939294355894041,.912927399222398,.845339386011799,.950782945056607,.933934186536234,.771385129089389,.921370811781629,.883318560047429,.880045392807971,.988594541613292,.777234597732112,1.01694060379230,.949087278471930,.892462354746825,.919355175570506,.957884895102076,.995248413458219,.974638658629910,.992491161474248,.975760055710797,.899319159151878,.900332933946985,.904697335857377,.827663066752446
79,.908694892741652,.936892729317423,.949876224847848,.890884969567337,.882511562722642,.937188178316355,.917739271962567,.904534281796750,.923063844366087,.927680764497016,.851169861408170,.936508773737906,.930748795848339,.905662131827462,1.00170465529030,.793880890833860,.971083745847749,.917997187745646,.941763300124433,.938775691404999,.991427955512545,.941279039472975,1.00478121557200,.985418953537046,.965345912632734,.913011938175330,.908759214643836,.887189670973144,.834696209767971
80,.924069660339239,.909149517645380,.970559007858808,.855402158726341,.959663243622879,.925088286840416,.901944089523146,.904691148006890,.880561738717743,.936096150638472,.819352030098792,.933193004094459,.931404561936091,.890290891440997,.983266594418162,.854057991383697,1.02523111165314,.926233376018727,.896049707928910,.948885925561782,.975263052983785,.966509154110905,.976942670398258,.982691865977608,.954304103468413,.904768811824028,.916951416033172,.898705634875211,.909017023453692
81,.923557953967108,.939283249364686,.931621254146048,.915404379252785,1.00040629491754,.970331313616457,.912112850127804,.963267225504797,.933865283285991,.987782468315087,.825229831944663,.969267740473768,.933814729614423,.844697653800144,.983687297557743,.842520105082951,.936869883502067,.919647960399328,.982209983824650,.943215357224788,.984814702015989,.980974658843172,.971072140217469,.989152111020399,.984854604873224,.906951507842014,.924213206019157,.911861652489230,.903075315215798
82,.909006101292693,.904831140028160,.963758983256403,.878103745851322,.977038492343755,.919688847564357,.905477314448216,.971342390105701,.921010685348673,1.01411630080853,.822180407896667,.937357270333250,.941380752840468,.886417520206912,.917397079530355,.858820456308725,.897450108988330,.929345642920627,.955181535608227,.942490605120837,.927042978027268,.899858784653164,.983384877195677,1.00169247018568,.968811142149435,.889677577284802,.900872688844704,.891950281789730,.915226896830405
83,.916531804152171,.938869979876950,.928885731301597,.880800855448340,.932815257102465,.863976893770561,.936931582353314,.973865404565796,.912328259383692,.959927143392029,.873405309603116,.900003277149760,.944541136814222,.944028336065462,.909770802449804,.893201229209298,.909104844363055,.927120954991273,.922634047140788,.955874594602682,.961713144108395,.898433923280164,.995733581641940,.982275145688848,.968853036022106,.945398614591464,.929445875047037,.923485207199541,.935530287581232
84,.920223493190819,.832610880095797,.893798605376462,.906012611260714,.998596180716630,.946108905625819,.904188203878191,.918577503752277,.848676482590259,.947913581899590,.853396668134621,1.00108940942176,.859729072168421,.873534445151779,.944411349776603,.821307316839000,.809505213076995,.959738135071576,.921530299074196,.969481094634347,.992184564444838,1.02490198110833,.992374968397477,.898030847282265,.948440128139069,.939775052161512,.937397897034832,.903851876307721,.943912904508307
85,.890643843810890,.929426503316557,.902370426972892,.969813919939128,1.00213404270495,.985145994835104,.937442857197794,.976302050056258,.967045808408241,.985335659407092,.841469192261444,.807790773623340,.944552539078913,.920247692038090,.968508244520013,.850419831875425,.771408522247380,.953736866118776,.932833610018879,.959868851843862,.987450213139169,.996852715679552,.990773272788556,.862715887431847,.972805807221520,.958566334318821,.932033802830567,.922366526217982,.941853391095012
86,.923435386436360,.956172109916269,.945949705258677,1.02429582577822,.999035123819399,1.00971430491414,.927267469445688,.959878480507278,.966867020815128,1.02795403287015,.928118829177300,.983858405302059,.949200350365576,.905064577195076,.987134182920488,.894916094381668,.799905546193204,.956728232165673,.930457115496677,.965559017435864,.983484860422366,.948905081846366,.954224609436850,.987358901016427,.979622591905626,.978481679157682,.949544517707936,.926760008018127,.961508390701281
87,.954384824355001,.953185220612745,.997268994059027,1.01429087068082,.998554714333983,1.02875893191618,.955443957301081,.945719121434329,.971297497459620,.998809069370366,1.01340725284683,1.05582590275394,.975033151641610,1.05701332685415,.985859807698135,.887715490747546,.871138366141638,.955988172225859,.989836195846980,.944467226245933,.975255112299975,1.00008241583799,1.00268689304424,.762227953345936,.999483150472346,.952165081379202,.963776815576376,.960191106024735,.967223161214446
88,.998846291583991,.950755615535601,.947065863735893,1.02991198011025,1.00258443122415,1.02342742660811,.921704081280429,.994503752721393,.964374745479899,.983752809344466,.889502606982053,1.05502319757008,.958342002258886,.971605591571314,.971889525064809,.977987779151321,1.06971397849267,.909353352823114,.978352114611145,1.00932407717901,1.01798264779788,.959099884691035,.997222735484360,.925508932976661,.972717362347380,.969712838549298,.953573432761078,.951920211425445,.976935511041550
89,1.00865620285066,1.00708485463636,.968363980828650,1.01691912214093,1.00175934925014,1.04481073172054,.968196076125216,1.07817517270108,.986367740964656,1.03490344742302,.917662381201892,1.07379312928306,.975857947144082,.965145629319558,1.01373985866392,1.05061062178446,1.06379366119695,.995005115207825,.930855418727065,.943206405308677,1.00207053422884,.989144513902360,1.03327103388747,.993638501530692,.993315780897171,.978153882601493,.937314291257143,.974131645522698,.977197807243082
90,.993176416873813,.990318482425231,1.00078247579929,1.00451566954567,1.00179296085441,1.02614186209243,.975151079153335,.896747079224159,1.00969856110039,1.03356248255028,.971220604647847,1.07891990513100,.999949468736837,1.06747764603452,.986049978988498,1.05174815031873,1.01952854670916,.995757843077094,.963078652449111,.871968500399774,1.02002779723178,.947312841320718,.981459982441565,.992241122766631,.979483782866999,.986226056230666,1.00181360645209,.973928756437325,.962603830338808
91,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
